stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id
AH280,8401,"HEATHERINGTON / AD. 1560",,  45.373077, -75.648109,,,,,,
AH290,8385,"HEATHERINGTON / AD. 1535",,  45.373020, -75.648628,,,,,,
AH300,7206,"HEATHERINGTON / AD. 1476",,  45.373363, -75.650208,,,,,,
AH310,7208,"HEATHERINGTON / AD. 1485",,  45.373219, -75.650185,,,,,,
AH320,7207,"HEATHERINGTON / AD. 1455",,  45.372826, -75.651733,,,,,,
AH330,7209,"HEATHERINGTON / AD. 1455",,  45.372734, -75.651497,,,,,,
AH340,8402,"HEATHERINGTON / ALBION",,  45.372280, -75.653122,,,,,,
AH350,7210,"HEATHERINGTON / ALBION",,  45.372231, -75.652733,,,,,,
AH360,8403,"ALBION / WALKLEY",,  45.373825, -75.654137,,,,,,
AH470,5899,"BAYCREST / HERON",,  45.378998, -75.652733,,,,,,
AH480,1917,"BAYCREST / HERON",,  45.379150, -75.652687,,,,,,
AH490,5880,"BAYCREST / CEDARWOOD",,  45.377499, -75.650993,,,,,,
AH500,2394,"BAYCREST / CEDARWOOD",,  45.377663, -75.651176,,,,,,
AH510,1924,"BAYCREST / WALKLEY",,  45.376511, -75.649628,,,,,,
AI010,8937,"KILBORN / ALTA VISTA",,  45.386711, -75.662537,,,,,,
AI030,8201,"KILBORN / BRAESIDE",,  45.386875, -75.660469,,,,,,
AI040,8307,"KILBORN / BRAESIDE",,  45.386723, -75.660316,,,,,,
AI050,7213,"KILBORN / WEBSTER",,  45.387112, -75.657028,,,,,,
AI060,7211,"KILBORN / WEBSTER",,  45.386955, -75.656982,,,,,,
AI070,8200,"KILBORN / PROSPECT",,  45.387299, -75.654510,,,,,,
AI080,7212,"KILBORN / PROSPECT",,  45.387112, -75.654808,,,,,,
AI090,7214,"KILBORN / FEATHERSTON",,  45.387493, -75.651558,,,,,,
AI100,8415,"KILBORN / FEATHERSTON",,  45.387341, -75.651405,,,,,,
AI110,7215,"KILBORN / PLAYFAIR",,  45.387650, -75.649513,,,,,,
AI120,7216,"KILBORN / PLAYFAIR",,  45.387486, -75.649376,,,,,,
AI130,1514,"KILBORN / PLAYFAIR",,  45.387714, -75.648499,,,,,,
AI140,7227,"KILBORN / VIRGINIA",,  45.387890, -75.645462,,,,,,
AI150,8416,"KILBORN / VIRGINIA",,  45.387901, -75.643822,,,,,,
AI160,8418,"KILBORN / BEAUMONT",,  45.388088, -75.643288,,,,,,
AI170,7229,"KILBORN / DELMAR",,  45.388298, -75.640320,,,,,,
AI180,7228,"KILBORN / DELMAR",,  45.388153, -75.639954,,,,,,
AI190,7230,"KILBORN / FEATHERSTON",,  45.388386, -75.638405,,,,,,
AI200,8911,"KILBORN / FEATHERSTON",,  45.388386, -75.637619,,,,,,
AI230,8333,"KILBORN / HAIG",,  45.389378, -75.635513,,,,,,
AI240,8331,"KILBORN / HAIG",,  45.389297, -75.635437,,,,,,
AI295,8414,"FEATHERSTON / RYDER",,  45.384243, -75.636856,,,,,,
AI300,8411,"FEATHERSTON / RYDER",,  45.384529, -75.636635,,,,,,
AI310,7219,"FEATHERSTON / CONNECTICUT",,  45.383549, -75.639137,,,,,,
AI320,1353,"FEATHERSTON / CONNECTICUT",,  45.383396, -75.638985,,,,,,
AI330,8410,"FEATHERSTON / VIRGINIA",,  45.383186, -75.642593,,,,,,
AI340,7220,"FEATHERSTON / VIRGINIA",,  45.383217, -75.643150,,,,,,
AI350,7221,"FEATHERSTON / JEFFERSON",,  45.383171, -75.644165,,,,,,
AI360,7223,"JEFFERSON / FEATHERSTON",,  45.382923, -75.644730,,,,,,
AI370,7222,"JEFFERSON / ARIZONA",,  45.381645, -75.644623,,,,,,
AI380,7224,"JEFFERSON / HERON",,  45.380680, -75.644318,,,,,,
AI400,8398,"RYDER / WALKLEY",,  45.382477, -75.634315,,,,,,
AI450,5823,"HERON / JEFFERSON",,  45.380272, -75.644882,,,,,,
AI460,8393,"HERON / SANDALWOOD",,  45.379810, -75.648361,,,,,,
AI470,8818,"HERON / BRIARHILL",,  45.379929, -75.649559,,,,,,
AI480,8397,"HERON / BAYCREST",,  45.379704, -75.653267,,,,,,
AI490,4083,"HERON / BAYCREST",,  45.379536, -75.652328,,,,,,
AI500,7225,"HERON / FINN",,  45.379467, -75.656563,,,,,,
AI510,8392,"HERON / FINN",,  45.379257, -75.656418,,,,,,
AI521,9005,"HERON / ALTA VISTA",,  45.379093, -75.660759,,,,,,
AI530,7226,"HERON / ALTA VISTA",,  45.378971, -75.660316,,,,,,
AJ004,3341,"ROGER GUINDON / SMYTH",,  45.400078, -75.642731,,,,,,
AJ005,1806,"RING ROAD / HÔPITAL GENERAL HOSPITAL",,  45.399914, -75.648544,,,,,,
AJ008,7072,"CHEO HOSPITAL",,  45.399727, -75.651184,,,,,,
AJ010,1808,"RING ROAD / HÔPITAL D'ENFANT-CHILDRENS HOSPITAL",,  45.400879, -75.652405,,,,,,
AJ015,7231,"RING ROAD / MAISON RONALD MCDONALD HOUSE",,  45.402058, -75.653435,,,,,,
AJ020,1591,"RING ROAD / REHABILITATION/CENTRE/RÉHABILITATION",,  45.402958, -75.649857,,,,,,
AJ022,7232,"RING ROAD",,  45.403721, -75.648621,,,,,,
AJ025,2089,"RING ROAD",,  45.403442, -75.646141,,,,,,
AJ028,7233,"RING ROAD / CANCER CENTRE",,  45.402103, -75.645203,,,,,,
AJ030,7234,"RING ROAD / HÔPITAL GENERAL HOSPITAL",,  45.399998, -75.647255,,,,,,
AJ080,8210,"SMYTH / ALTA VISTA",,  45.398624, -75.661201,,,,,,
AJ090,8222,"SMYTH / FAIRBANKS",,  45.398449, -75.659538,,,,,,
AJ100,7235,"SMYTH / VALOUR",,  45.398739, -75.658501,,,,,,
AJ110,7237,"SMYTH / BARNHART",,  45.398838, -75.654999,,,,,,
AJ120,7236,"SMYTH / BARNHART",,  45.398914, -75.655357,,,,,,
AJ130,7238,"SMYTH / SOUTHHAVEN",,  45.398865, -75.653687,,,,,,
AJ150,7239,"SMYTH / HIGHLAND",,  45.399117, -75.650024,,,,,,
AJ180,8565,"SMYTH / LYNDA",,  45.399345, -75.646896,,,,,,
AJ190,8564,"SMYTH / LYNDA",,  45.399643, -75.645744,,,,,,
AJ200,7244,"SMYTH / ROGER GUINDON",,  45.399876, -75.642235,,,,,,
AJ210,7242,"SMYTH / ROGER GUINDON",,  45.399647, -75.642609,,,,,,
AJ220,8563,"SMYTH / BOTSFORD",,  45.400066, -75.639793,,,,,,
AJ230,7243,"SMYTH / DAUPHIN",,  45.399891, -75.639145,,,,,,
AJ240,7245,"SMYTH / HAIG",,  45.400410, -75.635101,,,,,,
AJ250,8358,"SMYTH / HAIG",,  45.400265, -75.634003,,,,,,
AJ260,8568,"SMYTH / SAUNDERSON",,  45.400677, -75.631241,,,,,,
AJ270,7246,"SMYTH / SAUNDERSON",,  45.400467, -75.631126,,,,,,
AJ280,8356,"SMYTH / CUBA",,  45.400871, -75.628502,,,,,,
AJ290,8360,"SMYTH / CUBA",,  45.400661, -75.628365,,,,,,
AJ300,8351,"SMYTH / RUSSELL",,  45.400963, -75.626328,,,,,,
AJ310,7247,"SMYTH / OTHELLO",,  45.400833, -75.626015,,,,,,
AJ320,8239,"PLEASANT PARK / ALTA VISTA",,  45.393169, -75.662453,,,,,,
AJ330,7248,"PLEASANT PARK / AD. 327",,  45.393391, -75.659256,,,,,,
AJ340,8243,"PLEASANT PARK / AD. 328",,  45.393219, -75.659210,,,,,,
AJ350,7251,"PLEASANT PARK / FAIRBANKS",,  45.393570, -75.656586,,,,,,
AJ360,7249,"PLEASANT PARK / FAIRBANKS",,  45.393490, -75.655525,,,,,,
AJ370,8238,"PLEASANT PARK / AD. 433",,  45.393764, -75.653862,,,,,,
AJ380,7250,"PLEASANT PARK / AD. 452",,  45.393692, -75.652893,,,,,,
AJ390,7252,"PLEASANT PARK / AD. 501",,  45.393963, -75.650322,,,,,,
AJ400,8244,"PLEASANT PARK / AD. 504",,  45.393879, -75.650108,,,,,,
AJ410,7253,"PLEASANT PARK / LYNDA",,  45.394188, -75.648094,,,,,,
AJ420,7255,"PLEASANT PARK / LYNDA",,  45.394085, -75.647408,,,,,,
AJ430,7254,"PLEASANT PARK / NORWAY",,  45.394382, -75.645119,,,,,,
AK090,8338,"PLEASANT PARK / DORVAL",,  45.393723, -75.640007,,,,,,
AK120,8337,"PLEASANT PARK / HAIG",,  45.394062, -75.636147,,,,,,
AK130,8336,"PLEASANT PARK / CAMROSE",,  45.394115, -75.633499,,,,,,
AK140,7269,"PLEASANT PARK / CAMROSE",,  45.394283, -75.633141,,,,,,
AK145,6915,"PLEASANT PARK / ARCH",,  45.394226, -75.631721,,,,,,
AK151,3329,"PLEASANT PARK / ARCH",,  45.394382, -75.631798,,,,,,
AK155,6918,"PLEASANT PARK / SAUNDERSON",,  45.394527, -75.627441,,,,,,
AK160,7071,"PLEASANT PARK / SAUNDERSON",,  45.394711, -75.626770,,,,,,
AK360,8340,"CANTERBURY / HALIFAX",,  45.389381, -75.626328,,,,,,
AK366,0540,"CANTERBURY / CANTERBURY H.S.",,  45.388554, -75.625275,,,,,,
AK370,8345,"CANTERBURY / PLESSER",,  45.389359, -75.626915,,,,,,
AK380,7275,"CANTERBURY / AD. 860",,  45.389114, -75.629028,,,,,,
AK390,7276,"CANTERBURY / AD. 860",,  45.389221, -75.629166,,,,,,
AK420,7277,"CANTERBURY / HARDING",,  45.389030, -75.632034,,,,,,
AK430,7278,"CANTERBURY / HARDING",,  45.389206, -75.631874,,,,,,
AK440,7279,"CANTERBURY / URBANDALE",,  45.389179, -75.634186,,,,,,
AK500,5803,"HALIFAX / AD. 2215",,  45.388813, -75.623787,,,,,,
AK510,5804,"HALIFAX / DAKOTA",,  45.388195, -75.621666,,,,,,
AK530,1989,"WALKLEY / HALIFAX",,  45.387569, -75.621315,,,,,,
AK540,8491,"WALKLEY / HALIFAX",,  45.387688, -75.620201,,,,,,
AK550,7280,"WALKLEY / AD. 2099",,  45.386669, -75.623550,,,,,,
AK560,8314,"WALKLEY / AD. 2080",,  45.387047, -75.622253,,,,,,
AK590,8324,"WALKLEY / HARDING",,  45.384975, -75.627777,,,,,,
AK600,1899,"WALKLEY / HARDING",,  45.385288, -75.626595,,,,,,
AK610,7281,"WALKLEY / CONROY",,  45.383507, -75.631378,,,,,,
AK620,7282,"WALKLEY / CONROY",,  45.383934, -75.629570,,,,,,
AK630,8391,"WALKLEY / RYDER",,  45.382042, -75.634888,,,,,,
AK641,6928,"WALKLEY / RYDER",,  45.382313, -75.633835,,,,,,
AK650,7283,"WALKLEY / HERON",,  45.381203, -75.636955,,,,,,
AK660,8388,"WALKLEY / HERON",,  45.381248, -75.636238,,,,,,
AL050,8810,"ELMVALE MALL STOP / ARRÊT MAIL ELMVALE",,  45.399364, -75.623505,,,,,,
AL060,8813,"ELMVALE MALL STOP / ARRÊT MAIL ELMVALE",,  45.399006, -75.623260,,,,,,
AL090,8328,"ST LAURENT / AD. 1971",,  45.397491, -75.622131,,,,,,
AL100,8329,"ST LAURENT / TAWNEY",,  45.396267, -75.621681,,,,,,
AL110,7284,"ST LAURENT / TAWNEY",,  45.396084, -75.621376,,,,,,
AL130,8347,"ST LAURENT / CONNERY",,  45.393978, -75.620422,,,,,,
AL140,8346,"ST LAURENT / NERTA",,  45.393867, -75.620117,,,,,,
AL150,7286,"ST LAURENT / JOLIFFE",,  45.392189, -75.619186,,,,,,
AL160,7285,"ST LAURENT / JOLIFFE",,  45.392426, -75.619514,,,,,,
AL170,8348,"ST LAURENT / FOLEY",,  45.389805, -75.618111,,,,,,
AL180,7287,"ST LAURENT / SUSAN",,  45.390499, -75.618256,,,,,,
AL200,7288,"ST LAURENT / WALKLEY",,  45.389469, -75.617699,,,,,,
AL210,2482,"WALKLEY / ST LAURENT",,  45.389267, -75.617126,,,,,,
AL220,8315,"WALKLEY / ST LAURENT",,  45.389065, -75.616997,,,,,,
AL230,8323,"WALKLEY / TAWNEY",,  45.390114, -75.615105,,,,,,
AL240,7289,"WALKLEY / TAWNEY",,  45.390339, -75.613853,,,,,,
AL250,8322,"WALKLEY / MELFORT",,  45.391666, -75.611198,,,,,,
AL260,7290,"WALKLEY / MELFORT",,  45.391884, -75.610107,,,,,,
AL270,7291,"WALKLEY / RUSSELL",,  45.392715, -75.608437,,,,,,
AL280,6898,"WALKLEY / LANCASTER",,  45.393951, -75.604073,,,,,,
AL285,6899,"WALKLEY / LANCASTER",,  45.394123, -75.604050,,,,,,
AL300,8316,"RUSSELL / WALKLEY",,  45.393635, -75.608566,,,,,,
AL310,8313,"RUSSELL / SOUTHVALE",,  45.394218, -75.610741,,,,,,
AL320,8281,"RUSSELL / SOUTHVALE",,  45.394379, -75.610535,,,,,,
AL330,7292,"RUSSELL / TUPPER",,  45.395390, -75.613350,,,,,,
AL340,7295,"RUSSELL / TUPPER",,  45.395267, -75.612686,,,,,,
AL350,7296,"RUSSELL / DWIGHT",,  45.396805, -75.615883,,,,,,
AL360,7293,"RUSSELL / DWIGHT",,  45.396893, -75.615616,,,,,,
AL370,7297,"RUSSELL / SOUTHVALE",,  45.398121, -75.618340,,,,,,
AL375,1984,"RUSSELL / ST LAURENT",,  45.399345, -75.620697,,,,,,
AL380,7294,"RUSSELL / SOUTHVALE",,  45.398693, -75.618958,,,,,,
AL404,0640,"SOUTHVALE / RUSSELL",,  45.394753, -75.609993,,,,,,
AL405,8364,"SOUTHVALE / AD. 2630",,  45.395599, -75.609886,,,,,,
AL407,0660,"SOUTHVALE / BLACKSTONE",,  45.395580, -75.609642,,,,,,
AL415,7298,"SOUTHVALE / AD. 2566",,  45.397682, -75.611603,,,,,,
AL417,0641,"SOUTHVALE / BARRYMORE",,  45.397671, -75.611275,,,,,,
AL425,7299,"SOUTHVALE / ERINBROOK",,  45.399063, -75.614723,,,,,,
AL435,7300,"SOUTHVALE / AD. 2450",,  45.399158, -75.616463,,,,,,
AL437,0642,"SOUTHVALE / DELRIDGE",,  45.398838, -75.613159,,,,,,
AL443,0643,"SOUTHVALE / RUSSELL",,  45.399288, -75.616844,,,,,,
AL445,7301,"SOUTHVALE / RUSSELL",,  45.398750, -75.618217,,,,,,
AL594,4044,"OLD INNES / BANTREE",,  45.410034, -75.618248,,,,,,
AL595,4047,"OLD INNES / BANTREE",,  45.409969, -75.619011,,,,,,
AL597,7318,"OLD INNES / INNES PARK",,  45.410843, -75.616852,,,,,,
AL598,7312,"OLD INNES / INNES PARK",,  45.410725, -75.616661,,,,,,
AL600,7313,"SHEFFIELD / AD. 2464",,  45.409119, -75.609161,,,,,,
AL605,7319,"SHEFFIELD / AD. 2473",,  45.409603, -75.609245,,,,,,
AL610,7314,"SHEFFIELD / BANTREE",,  45.406982, -75.607910,,,,,,
AL615,7320,"SHEFFIELD / BANTREE",,  45.407318, -75.607887,,,,,,
AL620,6594,"2630 SHEFFIELD",,  45.404652, -75.606476,,,,,,
AL625,6593,"2625 SHEFFIELD",,  45.404613, -75.606232,,,,,,
AL633,6592,"SHEFFIELD / LEEDS",,  45.402653, -75.605293,,,,,,
AL635,4045,"SHEFFIELD / LEEDS",,  45.402199, -75.604828,,,,,,
AL640,7324,"SHEFFIELD / AD. 2750",,  45.400013, -75.603645,,,,,,
AL645,7326,"SHEFFIELD / AD. 2740",,  45.400490, -75.603790,,,,,,
AL660,7325,"SHEFFIELD / AD. 2780",,  45.398746, -75.602943,,,,,,
AL665,7327,"SHEFFIELD / AD. 2801",,  45.398781, -75.602776,,,,,,
CA040,1146,"WELLINGTON / BAY",,  45.419495, -75.707047,,,,,,
CA080,7682,"BANK / QUEEN",,  45.420658, -75.701088,,,,,,
CA090,7687,"BANK / SLATER",,  45.419392, -75.700027,,,,,,
CA100,7688,"BANK / SLATER",,  45.419109, -75.699486,,,,,,
CA110,7546,"BANK / SPARKS",,  45.421452, -75.701416,,,,,,
CA120,7683,"QUEEN / BANK",,  45.420506, -75.701149,,,,,,
CA130,7684,"QUEEN / KENT",,  45.419346, -75.703850,,,,,,
CA140,7685,"QUEEN / LYON",,  45.418545, -75.705254,,,,,,
CA150,7686,"QUEEN / KENT",,  45.419449, -75.703133,,,,,,
CA300,7689,"BAY / ALBERT",,  45.417324, -75.705719,,,,,,
CA310,1148,"BAY / QUEEN",,  45.417988, -75.706284,,,,,,
CA320,7549,"BAY / SPARKS",,  45.418594, -75.706825,,,,,,
CA340,7550,"LYON / QUEEN",,  45.418869, -75.705261,,,,,,
CA350,1149,"LYON / QUEEN",,  45.418434, -75.704872,,,,,,
CA378,0677,"KENT / ALBERT",,  45.418812, -75.702042,,,,,,
CA400,0367,"KENT / QUEEN",,  45.419498, -75.702637,,,,,,
CA920,3003,"ALBERT / KENT",,  45.418812, -75.703209,,,,,,
CA930,3004,"ALBERT / BAY",,  45.417103, -75.707077,,,,,,
CA940,3005,"SLATER / BAY",,  45.416164, -75.706902,,,,,,
CA950,3006,"SLATER / KENT",,  45.417900, -75.702820,,,,,,
CB050,7691,"WELLINGTON / METCALFE",,  45.423740, -75.697639,,,,,,
CB080,7692,"WELLINGTON / O'CONNOR",,  45.422890, -75.699677,,,,,,
CB100,7693,"WELLINGTON / O'CONNOR",,  45.422657, -75.699600,,,,,,
CB110,7694,"WELLINGTON / METCALFE (PARLIAMENT)",,  45.423656, -75.697258,,,,,,
CB150,7557,"ELGIN / CONFEDERATION SQUARE",,  45.424179, -75.694695,,,,,,
CB160,7558,"ELGIN / QUEEN",,  45.423264, -75.695335,,,,,,
CB170,7559,"ELGIN / SLATER",,  45.422031, -75.694092,,,,,,
CB175,7560,"ELGIN / SLATER",,  45.421837, -75.693298,,,,,,
CB200,1228,"QUEEN / O'CONNOR",,  45.421658, -75.698463,,,,,,
CB240,7561,"QUEEN / BANK",,  45.420593, -75.700485,,,,,,
CB260,1512,"QUEEN / METCALFE",,  45.421982, -75.697273,,,,,,
CB900,3001,"ALBERT / METCALFE",,  45.421814, -75.696190,,,,,,
CB910,3002,"ALBERT / BANK",,  45.420422, -75.699501,,,,,,
CB960,3007,"SLATER / BANK",,  45.419884, -75.698296,,,,,,
CB970,3008,"SLATER / METCALFE",,  45.421150, -75.695343,,,,,,
CC050,6823,"TORMEY / COBOURG",,  45.433037, -75.677429,,,,,,
CC060,6824,"CHARLOTTE / RIDEAU",,  45.432785, -75.676544,,,,,,
CC065,4068,"CHARLOTTE / TORMEY",,  45.433090, -75.676598,,,,,,
CC070,6822,"COBOURG / BEAUSOLEIL",,  45.432911, -75.678780,,,,,,
CC080,1692,"COBOURG / BEAUSOLEIL",,  45.433109, -75.678802,,,,,,
CC090,6825,"COBOURG / CLARENCE",,  45.434238, -75.679764,,,,,,
CC100,2402,"COBOURG / CLARENCE",,  45.434666, -75.680428,,,,,,
CC110,7568,"COBOURG / ST PATRICK",,  45.435123, -75.681259,,,,,,
CC120,7567,"COBOURG / ST PATRICK",,  45.435394, -75.681351,,,,,,
CC130,5875,"RÉSIDENCE ROCKCLIFFE RETIREMENT RESIDENCE",,  45.438141, -75.681580,,,,,,
CC140,0447,"GARRY J ARMSTRONG",,  45.438210, -75.683708,,,,,,
CC150,6826,"ST PATRICK / CHARLOTTE",,  45.436665, -75.679306,,,,,,
CC170,7571,"ST PATRICK / COBOURG",,  45.436050, -75.681404,,,,,,
CC180,6830,"OLD ST PATRICK / COBOURG",,  45.435287, -75.682625,,,,,,
CC190,2964,"OLD ST PATRICK / COBOURG",,  45.435406, -75.681946,,,,,,
CC200,6828,"OLD ST PATRICK / BEAUSOLEIL",,  45.434311, -75.684929,,,,,,
CC210,6827,"OLD ST PATRICK / É.S. DE LA SALLE",,  45.434311, -75.684471,,,,,,
CC220,1904,"BEAUSOLEIL / ST PATRICK",,  45.434486, -75.686394,,,,,,
CC230,2319,"ST PATRICK / BEAUSOLEIL",,  45.434410, -75.687370,,,,,,
CC260,2321,"ST PATRICK / CUMBERLAND",,  45.431755, -75.691025,,,,,,
CC320,2322,"MURRAY / DALHOUSIE",,  45.430428, -75.691551,,,,,,
CC330,7575,"MURRAY / CUMBERLAND",,  45.431332, -75.689468,,,,,,
CC335,2320,"MURRAY / KING EDWARD",,  45.432255, -75.687859,,,,,,
CC340,6402,"DALHOUSIE / ST PATRICK",,  45.430573, -75.692741,,,,,,
CC345,1883,"DALHOUSIE / ST PATRICK",,  45.430786, -75.692696,,,,,,
CC350,6838,"DALHOUSIE / YORK",,  45.428940, -75.691246,,,,,,
CC360,6837,"DALHOUSIE / CLARENCE",,  45.429462, -75.691505,,,,,,
CC370,7577,"DALHOUSIE / RIDEAU",,  45.427372, -75.689819,,,,,,
CC380,7576,"DALHOUSIE / RIDEAU",,  45.427338, -75.690010,,,,,,
CC510,2404,"BOTELER / SUSSEX",,  45.433636, -75.698639,,,,,,
CC520,7578,"BOTELER / PARENT",,  45.434185, -75.697227,,,,,,
CC530,7579,"BOTELER / DALHOUSIE",,  45.434509, -75.696381,,,,,,
CC535,1884,"DALHOUSIE / BRUYÈRE",,  45.432564, -75.694389,,,,,,
CC550,6831,"SUSSEX / AD. 100",,  45.437729, -75.697227,,,,,,
CC560,6832,"SUSSEX / KING EDWARD",,  45.437645, -75.696869,,,,,,
CC580,6836,"SUSSEX / BOTELER",,  45.433460, -75.699127,,,,,,
CC600,7581,"SUSSEX / BRUYÈRE",,  45.431473, -75.698326,,,,,,
CC670,2490,"BRUYERE / PARENT",,  45.431919, -75.696617,,,,,,
CC675,7585,"BRUYERE / PARENT",,  45.432232, -75.695923,,,,,,
CC680,2996,"BRUYÈRE / DALHOUSIE",,  45.432568, -75.695023,,,,,,
CD010,1845,"RIDEAU / WURTEMBURG",,  45.433449, -75.674820,,,,,,
CD015,2329,"RIDEAU / WURTEMBURG",,  45.433151, -75.674942,,,,,,
CD020,2337,"RIDEAU / CHARLOTTE",,  45.432526, -75.676811,,,,,,
CD030,7590,"RIDEAU / CHARLOTTE",,  45.432552, -75.676392,,,,,,
CD040,2325,"RIDEAU / AUGUSTA",,  45.431759, -75.678764,,,,,,
CD050,2331,"RIDEAU / AUGUSTA",,  45.431541, -75.678902,,,,,,
CD060,7591,"RIDEAU / CHAPEL",,  45.430862, -75.680710,,,,,,
CD070,7592,"RIDEAU / CHAPEL",,  45.430595, -75.681046,,,,,,
CD080,2323,"RIDEAU / FRIEL",,  45.430298, -75.682358,,,,,,
CD090,7593,"RIDEAU / FRIEL",,  45.430252, -75.681946,,,,,,
CD100,7594,"RIDEAU / NELSON",,  45.429626, -75.683868,,,,,,
CD110,2333,"RIDEAU / NELSON",,  45.429348, -75.684082,,,,,,
CD120,1658,"RIDEAU / KING EDWARD",,  45.428600, -75.686508,,,,,,
CD130,7595,"RIDEAU / KING EDWARD",,  45.428913, -75.685112,,,,,,
CD140,2351,"RIDEAU / CUMBERLAND",,  45.427711, -75.688087,,,,,,
CD150,7596,"RIDEAU / DALHOUSIE",,  45.427353, -75.689339,,,,,,
CD900,3000,"MACKENZIE KING 1A",,  45.424129, -75.689369,,,,,,
CD910,3000,"MACKENZIE KING 2A",,  45.424118, -75.689980,,,,,,
CD920,3009,"RIDEAU 3A (RIDEAU ST.)",,  45.426365, -75.691154,,,,,,
CD935,3009,"RIDEAU 4A (RIDEAU ST.)",,  45.426220, -75.691895,,,,,,
CD955,3020,"LAURIER 1A",,  45.424603, -75.687202,,,,,,
CD960,3020,"LAURIER 2A",,  45.424591, -75.686989,,,,,,
CD975,3021,"CAMPUS 1A",,  45.420399, -75.681976,,,,,,
CD985,3021,"CAMPUS 2A",,  45.420532, -75.681847,,,,,,
CE010,5857,"CHARLOTTE / BESSERER",,  45.432384, -75.675819,,,,,,
CE020,6816,"CHARLOTTE / BESSERER",,  45.432106, -75.675941,,,,,,
CE040,6815,"CHARLOTTE / STEWART",,  45.430775, -75.674446,,,,,,
CE050,7604,"CHARLOTTE / WILBROD",,  45.430042, -75.674194,,,,,,
CE060,7605,"LAURIER E / RANGE",,  45.428871, -75.674210,,,,,,
CE070,6817,"LAURIER / RANGE",,  45.428848, -75.674820,,,,,,
CE080,7606,"LAURIER / GOULBURN",,  45.428291, -75.676147,,,,,,
CE090,6814,"LAURIER / GOULBOURN",,  45.427837, -75.676590,,,,,,
CE100,7607,"LAURIER / CHAPEL",,  45.427494, -75.678001,,,,,,
CE110,7608,"LAURIER / CHAPEL",,  45.427422, -75.677666,,,,,,
CE120,6818,"LAURIER / SWEETLAND",,  45.426300, -75.680878,,,,,,
CE130,6869,"LAURIER / SWEETLAND",,  45.426308, -75.680290,,,,,,
CE140,7609,"LAURIER / KING EDWARD",,  45.425514, -75.682770,,,,,,
CE150,6812,"LAURIER / KING EDWARD",,  45.425022, -75.683350,,,,,,
CE160,6819,"LAURIER / CUMBERLAND",,  45.424728, -75.684647,,,,,,
CE170,7610,"LAURIER E / CUMBERLAND",,  45.424370, -75.684921,,,,,,
CE175,7611,"LAURIER E / WALLER",,  45.423882, -75.686035,,,,,,
CE205,8259,"SOMERSET E / KING EDWARD",,  45.422112, -75.679840,,,,,,
CE210,6796,"SOMERSET E / KING EDWARD",,  45.422245, -75.679962,,,,,,
CE220,6792,"SOMERSET E / SWEETLAND",,  45.423138, -75.677422,,,,,,
CE230,6795,"SOMERSET E / SWEETLAND",,  45.423370, -75.677307,,,,,,
CE240,7614,"SOMERSET E / CHAPEL",,  45.423931, -75.675545,,,,,,
CE250,6794,"SOMERSET E / CHAPEL",,  45.424217, -75.675186,,,,,,
CE260,7615,"SOMERSET E / GOULBOURN",,  45.425060, -75.673218,,,,,,
CE270,7616,"RANGE / TEMPLETON",,  45.423939, -75.670265,,,,,,
CE280,6793,"MANN / GOULBOURN",,  45.421745, -75.670502,,,,,,
CE290,7617,"MANN / CHAPEL",,  45.421101, -75.672020,,,,,,
CE330,2307,"MANN / GREENFIELD",,  45.418724, -75.678123,,,,,,
CE365,7613,"KING EDWARD / OSGOODE",,  45.423641, -75.681389,,,,,,
CE368,7612,"KING EDWARD / OSGOODE",,  45.423904, -75.681786,,,,,,
CE370,6408,"CHAPEL / TEMPLETON",,  45.422771, -75.674286,,,,,,
CE375,7621,"CHAPEL / MANN",,  45.420979, -75.672791,,,,,,
CE380,6805,"CHAPEL / WIGGINS",,  45.419659, -75.671745,,,,,,
CE390,6804,"CHAPEL / WIGGINS",,  45.419964, -75.671638,,,,,,
CE400,6806,"LEES / CHAPEL",,  45.418270, -75.669968,,,,,,
CE410,6803,"LEES / CHAPEL",,  45.418465, -75.669838,,,,,,
CE440,6801,"LEES / HIGHWAY 417 RAMP - BRETELLE",,  45.415035, -75.672134,,,,,,
CE450,6807,"LEES / HIGHWAY 417 RAMP - BRETELLE",,  45.415295, -75.672104,,,,,,
CE460,7622,"LEES / BRUNSWICK",,  45.414310, -75.673897,,,,,,
CE470,6808,"LEES / CONCORD",,  45.413517, -75.676361,,,,,,
CE480,6800,"LEES / CONCORD",,  45.413364, -75.676147,,,,,,
CE490,7623,"LEES / ROSEMERE",,  45.412899, -75.677727,,,,,,
CE500,7625,"LEES / ROSEMERE",,  45.412781, -75.677521,,,,,,
CE510,7624,"LEES / MAIN",,  45.412334, -75.679176,,,,,,
CE915,3022,"LEES 1A",,  45.416386, -75.670738,,,,,,
CE945,3022,"LEES 2A",,  45.416481, -75.670517,,,,,,
CE960,3022,"LEES 3A",,  45.416023, -75.670464,,,,,,
CE970,3022,"LEES 4A",,  45.415981, -75.669975,,,,,,
CF010,6894,"ISABELLA / O'CONNOR",,  45.409683, -75.688873,,,,,,
CF015,2428,"METCALFE / PRETORIA",,  45.410397, -75.686424,,,,,,
CF020,6854,"PRETORIA / ELGIN",,  45.410549, -75.685242,,,,,,
